5415,Computer Systems Design and Related Services ,"Computer systems design, development, and integration ",All Establishments ,Employer Firms ,"39,149","36,178","34,659",5.7,4.9,5
5112,Software Publishers ,Re-sale of computer hardware and software ,All Establishments ,Employer Firms ,"5,608","4,557","3,262",6.3,9,4
621498,All Other Outpatient Care Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"11,273","10,968","10,722",2,1.9,1.4
2211,"Electric Power Generation, Transmission and Distribution ",Sales of energy and resources - Water ,All Establishments ,Employer Firms ,34,29,29,0.2,0.3,0.3
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from event tickets ,All Establishments ,Employer Firms ,"3,958",S,S,13,S,S
54133,Engineering Services ,All other operating revenue ,All Establishments ,Employer Firms ,"34,356","40,408","40,694",12.4,11.2,11.7
12,"Excludes NAICS 8131 (Religious Organizations), NAICS 81393 (Labor Unions and Similar Labor Organizations), and NAICS 81394 (Political Organizations). ",,,,,,,,,
622,Hospitals ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,"1,174","1,176",S,21.3,23.7,S
51222,Integrated Record Production/Distribution ,Licensing revenue - Licensing of rights to use musical compositions ,All Establishments ,Employer Firms ,"1,167","1,126","1,040",2.5,2.4,2.4
54186,Direct Mail Advertising ,Print services for direct mail advertising materials ,All Establishments ,Employer Firms ,"1,739","1,762","1,696",6.2,7.3,7.9
621498,All Other Outpatient Care Centers ,Investment and property income ,All Establishments ,Employer Firms ,235,239,211,8.7,10.5,9
54161,Management Consulting Services10 ,All other consulting revenue ,All Establishments ,Employer Firms ,"21,628","20,259","17,944",6.6,6.3,5.7
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Rental of telecommunications equipment ,All Establishments ,Employer Firms ,345,362,336,14.3,15.8,16.1
5231X ,Commodity Contracts Dealing and Brokerage8 ,Total operating revenue ,All Establishments ,Employer Firms ,"13,432","13,626","14,145",3.6,3.4,3.8
5171,Wired Telecommunications Carriers2 ,Internet access services ,All Establishments ,Employer Firms ,"68,344","60,549","53,620",0.7,0.7,0.7
56151,Travel Agencies ,Commissions or fees from trip planning ,All Establishments ,Employer Firms ,"4,119","4,101","3,821",7.6,8.7,8.9
484,Truck Transportation ,All other operating revenue ,All Establishments ,Employer Firms ,"18,186","16,939","15,678",4.8,5,5.4
6231,Nursing Care Facilities (Skilled Nursing Facilities)11 ,Total operating revenue ,All Establishments ,Employer Firms ,"112,506","110,305","105,297",2.2,2.1,2.1
621399,Offices of All Other Miscellaneous Health Practitioners ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"1,736","1,656","1,521",5.4,5.4,4.8
51219,Postproduction Services and Other Motion Picture and Video Industries ,Audiovisual postproduction services ,All Establishments ,Employer Firms ,"3,456","3,478","3,167",3.9,4.4,4
6212,Offices of Dentists ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,520,631,645,25,21.8,22.9
6211,Offices of Physicians ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"19,595","15,992","14,800",6,6.7,5.5
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations12 ",Total revenue ,All Establishments ,Employer Firms ,"181,359","172,321","170,069",1.7,1.7,1.6
2212,Natural Gas Distribution ,Sales of energy and resources - Natural gas distribution ,All Establishments ,Employer Firms ,"66,429","80,600","83,918",2.1,1.9,1.7
5152,Cable and Other Subscription Programming ,Total operating revenue ,All Establishments ,Employer Firms ,"64,168","60,318","55,168",0.4,0.3,0.2
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Brokering and dealing products - Equities ,All Establishments ,Employer Firms ,"35,771","37,703","43,397",2.5,2.3,2.1
5415,Computer Systems Design and Related Services ,Custom application design and development ,All Establishments ,Employer Firms ,"72,189","67,199","60,078",4.4,5.2,5
56152,Tour Operators ,Customized group tours - International travel ,All Establishments ,Employer Firms ,"1,151","1,166","1,225",10.1,10.1,11.4
621492,Kidney Dialysis Centers ,All other non-patient care revenue ,All Establishments ,Employer Firms ,81,68,71,19.3,9.8,22.2
6239,Other Residential Care Facilities ,Other patient care revenue ,All Establishments ,Employer Firms ,S,519,504,S,5.6,6.1
54186,Direct Mail Advertising ,All other operating revenue ,All Establishments ,Employer Firms ,834,807,783,11.9,12.1,9.6
51911,News Syndicates ,Licensing of rights to use syndicated media content ,All Establishments ,Employer Firms ,"1,758","1,740","1,614",5.4,4.4,4.5
62141,Outpatient Care Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,513,516,503,6.9,6.2,5.6
62142,Outpatient Mental Health and Substance Abuse Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"8,521","8,134","7,846",5.3,4.9,4.5
51911,News Syndicates ,All other operating revenue ,All Establishments ,Employer Firms ,590,S,346,18.7,S,13
486,Pipeline Transportation ,Transportation of other bulk liquid gases by pipeline ,All Establishments ,Employer Firms ,505,488,439,Z,Z,Z
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Mobile telephony ,All Establishments ,Employer Firms ,"54,472","56,179","56,418",1.6,0.9,0.8
6212,Offices of Dentists ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"45,875","44,673","43,798",2.4,1.9,1.9
486,Pipeline Transportation ,Transportation of bulk crude oil by pipeline ,All Establishments ,Employer Firms ,"5,485","4,938","4,511",Z,Z,Z
5417,Scientific Research and Development Services ,All other non-operating revenue ,Establishments exempt from federal income tax ,Employer Firms ,647,416,735,10,14.3,7.9
62134,"Offices of Physical, Occupational and Speech Therapists and Audiologists ",All other non-patient care revenue ,All Establishments ,Employer Firms ,503,571,503,12.2,11.9,12.8
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Other patient care revenue ,All Establishments ,Employer Firms ,937,843,763,11.3,11.9,10.8
56151,Travel Agencies ,Commissions or fees from automobile clubs and road and travel service ,All Establishments ,Employer Firms ,573,609,573,10.3,10,10.3
56132,Temporary Help Services ,Total operating revenue ,All Establishments ,Employer Firms ,"122,858","113,832","100,689",3.2,3.1,3
5239X ,Portfolio Management and Investment Advice9 ,Trust products ,All Establishments ,Employer Firms ,"6,083","5,424","5,377",6.2,5.9,8
4,"Includes 2002 NAICS 5173 (Telecommunications Resellers).  Historical data, 2010 and prior, have been restated to reflect comparable data on the 2007 NAICS basis. ",,,,,,,,,
56151,Travel Agencies ,"Commissions or fees from airline seats, domestic destinations ",All Establishments ,Employer Firms ,"1,447","1,429","1,415",7.8,7.9,8.2
62141,Outpatient Care Centers ,Investment and property income ,All Establishments ,Employer Firms ,37,41,38,9.6,9.2,5.9
51919,All Other Information Services ,Information search and retrieval services ,All Establishments ,Employer Firms ,"2,048","1,917","1,971",4.9,4.8,4.8
54161,Management Consulting Services10 ,All other operating revenue ,All Establishments ,Employer Firms ,"18,549","19,103","18,316",5.9,4.9,4.1
6231,Nursing Care Facilities (Skilled Nursing Facilities)11 ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,"1,474","1,295","1,262",5.2,6.3,6.3
NA ,Not available. ,,,,,,,,,
522,Credit Intermediation and Related Activities ,All other operating revenue ,All Establishments ,Employer Firms ,"222,691","211,842","220,932",3.3,2.8,3
5417,Scientific Research and Development Services ,Total operating revenue ,Establishments exempt from federal income tax ,Employer Firms ,"33,616","33,394","31,287",2.3,1.9,2.1
10,"A portion of NAICS 54161 (Management Consulting Services) moved to NAICS 56131 (Employment Placement Agencies and Executive Search Services) with the 2007 NAICS update. Historical data, 2010 and prior, have been restated to reflect comparable data on the 2007 NAICS basis. ",,,,,,,,,
56151,Travel Agencies ,Commissions or fees from event tickets ,All Establishments ,Employer Firms ,249,224,210,14.3,14.4,15.3
51911,News Syndicates ,Licensing of rights to use syndicated media content ,All Establishments ,Employer Firms ,"1,758","1,740","1,614",5.4,4.4,4.5
621498,All Other Outpatient Care Centers ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,S,S,79,S,S,12.3
56152,Tour Operators ,Pre-packaged tours - International travel ,All Establishments ,Employer Firms ,"1,777","1,687","1,699",5,6.8,6.3
6219,Other Ambulatory Health Care Services ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"7,626","7,072","6,721",4.7,4.1,3.4
62132,Offices of Optometrists ,Other patient care revenue ,All Establishments ,Employer Firms ,858,832,781,11.8,8.3,8.6
486,Pipeline Transportation ,Transportation of refined petroleum by pipeline ,All Establishments ,Employer Firms ,"5,758","5,503","5,206",Z,Z,Z
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from cruises ,All Establishments ,Employer Firms ,169,S,155,29.3,S,29.5
5239X ,Portfolio Management and Investment Advice9 ,Financial planning and investment management services for individuals ,All Establishments ,Employer Firms ,"65,449","62,494","60,620",5.8,5.5,4.8
62133,"Offices of Mental Health Practitioners, (except Physicians) ",All other non-patient care revenue ,All Establishments ,Employer Firms ,251,225,206,12,17.3,20.9
6232,"Residential Intellectual and Developmental Disability, Mental Health and Substance Abuse Facilities11 ","Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"25,211","24,603","24,106",2.1,1.8,1.6
51223,Music Publishers ,Print music ,All Establishments ,Employer Firms ,266,281,267,3,3.2,3.2
51213,Motion Picture and Video Exhibition ,Rental of retail space (concessionaire space in movie theaters) ,All Establishments ,Employer Firms ,70,62,61,10.5,8.9,9.8
5417,Scientific Research and Development Services ,Basic and applied research in engineering and technology ,Establishments exempt from federal income tax ,Employer Firms ,"8,399","8,735","8,152",3.9,3.3,3.3
5121x ,Motion Picture and Video Production and Distribution1 ,Domestic licensing of rights to television programs ,All Establishments ,Employer Firms ,"12,796","12,355","11,364",8.9,2.6,2.4
51112,Periodical Publishers ,Periodicals - advertising space ,All Establishments ,Employer Firms ,"15,912","16,213","16,076",5.4,4.6,4.5
621399,Offices of All Other Miscellaneous Health Practitioners ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,94,S,S,26.6
56132,Temporary Help Services ,All other operating revenue ,All Establishments ,Employer Firms ,"9,400","8,736","7,693",6.1,7.8,7.8
518,"Data Processing, Hosting, and Related Services5 ",All other operating revenue ,All Establishments ,Employer Firms ,S,"10,746","9,675",S,5.3,5.4
561599,All Other Travel Arrangement and Reservation Services ,All other operating revenue ,All Establishments ,Employer Firms ,S,"1,515","1,433",S,5.5,5.2
56132,Temporary Help Services ,All other operating revenue ,All Establishments ,Employer Firms ,"9,400","8,736","7,693",6.1,7.8,7.8
6239,Other Residential Care Facilities ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"5,744","5,580","5,501",3.6,2.8,2.8
712,"Museums, Historical Sites, and Similar Institutions ",Program service ,Establishments exempt from federal income tax ,Employer Firms ,"3,670","3,497","3,323",3.8,2.7,3.1
517911,Telecommunications Resellers4 ,Carrier services ,All Establishments ,Employer Firms ,"2,653","2,525","2,499",5.9,5.9,5.6
56152,Tour Operators ,Customized group tours - International travel ,All Establishments ,Employer Firms ,"1,151","1,166","1,225",10.1,10.1,11.4
621493,Freestanding Ambulatory Surgical and Emergency Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"12,665","11,573","10,824",4,2.3,2.2
6215,Medical and Diagnostic Laboratories ,All other health care providers ,All Establishments ,Employer Firms ,836,756,701,19.3,20,18.6
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from computerized reservation systems ,All Establishments ,Employer Firms ,"1,713","1,668","1,629",5,4.1,4.5
