621498,All Other Outpatient Care Centers ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"1,546","1,465","1,400",4.6,4.1,3.6
6117,Educational Support Services ,Total operating revenue ,All Establishments ,Employer Firms ,"13,147","12,932","12,247",2.3,2.7,2.1
5171,Wired Telecommunications Carriers2 ,"Reselling services for telecommunications equipment, retail ",All Establishments ,Employer Firms ,"1,387","1,737","1,770",7,13.5,9.5
54186,Direct Mail Advertising ,Total operating revenue ,All Establishments ,Employer Firms ,"11,391","11,092","10,745",3.1,3.5,3.6
2211,"Electric Power Generation, Transmission and Distribution ",Sales of energy and resources - Other revenue from sales of energy ,All Establishments ,Employer Firms ,"8,994","8,855","9,333",3.6,2.7,3.8
711211,Sports Teams and Clubs ,Admissions revenue (excluding admissions taxes) ,Establishments subject to federal income tax ,Employer Firms ,"8,458","8,494","7,846",6.4,7.7,6.6
515112,Radio Stations ,Total operating revenue ,All Establishments ,Employer Firms ,"12,741","12,167","12,135",2.2,1.9,1.9
5415,Computer Systems Design and Related Services ,"Computer systems design, development, and integration ",All Establishments ,Employer Firms ,"39,149","36,178","34,659",5.7,4.9,5
5171,Wired Telecommunications Carriers2 ,Premium programming package ,All Establishments ,Employer Firms ,"23,592","23,392","21,246",0.9,0.5,0.5
62132,Offices of Optometrists ,Other patient care revenue ,All Establishments ,Employer Firms ,858,832,781,11.8,8.3,8.6
56151,Travel Agencies ,Commissions or fees from trip planning ,All Establishments ,Employer Firms ,"4,119","4,101","3,821",7.6,8.7,8.9
522,Credit Intermediation and Related Activities ,Loan income from consumers ,All Establishments ,Employer Firms ,"528,541","535,148","573,297",1.2,0.8,0.7
621391,Offices of Podiatrists ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,634,610,589,4.8,4.9,5.7
6239,Other Residential Care Facilities ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,"1,333","1,326","1,320",5.4,4.2,4.7
54133,Engineering Services ,Total operating revenue ,All Establishments ,Employer Firms ,"175,434","177,708","172,403",10,9.1,10.2
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",Taxation planning and consulting services ,All Establishments ,Employer Firms ,"6,698","6,765","6,478",8.9,7.7,6.1
2211,"Electric Power Generation, Transmission and Distribution ",Sales of energy and resources - Water ,All Establishments ,Employer Firms ,34,29,29,0.2,0.3,0.3
622,Hospitals ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"35,887","31,513","29,165",4.8,5.1,4.3
621391,Offices of Podiatrists ,Total operating revenue ,All Establishments ,Employer Firms ,"4,646","4,301","4,149",4.1,3.6,3.1
6116,Other Schools and Instruction ,Total operating revenue ,All Establishments ,Employer Firms ,"19,844","18,179","16,931",2.3,2.7,2.5
7111,Performing Arts Companies ,Admissions revenue (excluding admissions taxes) ,Establishments subject to federal income tax ,Employer Firms ,"8,269","8,683","7,894",6.4,6,5.3
483,Water Transportation ,Participatory recreational services by water craft ,All Establishments ,Employer Firms ,S,S,S,S,S,S
483,Water Transportation ,"Coastal, fixed-route, passenger by water ",All Establishments ,Employer Firms ,422,408,367,5,5,3.6
51913,Internet Publishing and Broadcasting and Web Search Portals6 ,Publishing and broadcasting of content on the Internet ,All Establishments ,Employer Firms ,"18,070","15,210","14,005",4.4,4.1,3.2
522,Credit Intermediation and Related Activities ,Loan income from businesses and governments ,All Establishments ,Employer Firms ,"181,470","183,809","197,028",6,5.5,5.7
515112,Radio Stations ,Public and non-commercial programming services ,All Establishments ,Employer Firms ,629,649,608,12.7,13.6,12
51213,Motion Picture and Video Exhibition ,All other operating revenue ,All Establishments ,Employer Firms ,498,330,315,12.7,22.5,23.9
62141,Outpatient Care Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,513,516,503,6.9,6.2,5.6
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from packaged tours ,All Establishments ,Employer Firms ,191,179,168,10.6,14.5,14
621399,Offices of All Other Miscellaneous Health Practitioners ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,94,S,S,26.6
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Other patient care revenue ,All Establishments ,Employer Firms ,937,843,763,11.3,11.9,10.8
51223,Music Publishers ,Sale of recordings ,All Establishments ,Employer Firms ,143,153,123,6.4,4.9,4.7
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",All other operating revenue ,All Establishments ,Employer Firms ,"10,756","10,347","9,923",11.6,11.2,11.8
56151,Travel Agencies ,Commissions or fees from event tickets ,All Establishments ,Employer Firms ,249,224,210,14.3,14.4,15.3
5174,Satellite Telecommunications ,Carrier services ,All Establishments ,Employer Firms ,"1,622","1,519","1,418",5.4,4.6,5.1
6212,Offices of Dentists ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"41,719","40,048","38,855",3.6,2.7,2.3
483,Water Transportation ,Participatory recreational services by water craft ,All Establishments ,Employer Firms ,S,S,S,S,S,S
621399,Offices of All Other Miscellaneous Health Practitioners ,Total operating revenue ,All Establishments ,Employer Firms ,"5,064","4,779","4,463",4.5,4,4.6
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Rental of telecommunications equipment ,All Establishments ,Employer Firms ,345,362,336,14.3,15.8,16.1
62133,"Offices of Mental Health Practitioners, (except Physicians) ",All other non-patient care revenue ,All Establishments ,Employer Firms ,251,225,206,12,17.3,20.9
5112,Software Publishers ,System software publishing - Development tools and programming languages software ,All Establishments ,Employer Firms ,"3,524","3,127","3,170",19.1,8.3,9.8
621491,Other Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"7,272","6,867","6,200",1.3,1.3,1.3
5112,Software Publishers ,Total operating revenue ,All Establishments ,Employer Firms ,"161,744","156,806","145,425",1.9,1.7,1.6
2211,"Electric Power Generation, Transmission and Distribution ",Sales of energy and resources - Natural gas distribution ,All Establishments ,Employer Firms ,"4,944","5,935","5,616",3.5,3.4,3.7
7111,Performing Arts Companies ,Admissions revenue (excluding admissions taxes) ,Establishments subject to federal income tax ,Employer Firms ,"8,269","8,683","7,894",6.4,6,5.3
2212,Natural Gas Distribution ,All other operating revenue ,All Establishments ,Employer Firms ,D,"3,276","3,235",D,3.6,5.4
621498,All Other Outpatient Care Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"11,273","10,968","10,722",2,1.9,1.4
54133,Engineering Services ,Engineering advisory and drafting services ,All Establishments ,Employer Firms ,"3,930","4,622","4,724",16.8,18.3,19.3
51112,Periodical Publishers ,Periodicals - subscriptions & sales ,All Establishments ,Employer Firms ,"14,027","12,790","12,608",7.5,7.4,5.9
483,Water Transportation ,Cruises ,All Establishments ,Employer Firms ,"15,329","14,812","14,422",0.1,0.3,0.3
54133,Engineering Services ,Engineering advisory and drafting services ,All Establishments ,Employer Firms ,"3,930","4,622","4,724",16.8,18.3,19.3
5415,Computer Systems Design and Related Services ,IT technical consulting ,All Establishments ,Employer Firms ,"31,474","30,673","26,937",11.9,10.6,9.2
517911,Telecommunications Resellers4 ,Fixed long-distance telephony ,All Establishments ,Employer Firms ,"1,086","1,090","1,227",6.4,7.2,6.4
62134,"Offices of Physical, Occupational and Speech Therapists and Audiologists ",Total operating revenue ,All Establishments ,Employer Firms ,"24,402","23,338","22,363",3.3,2.6,2.2
5417,Scientific Research and Development Services ,Basic and applied research in engineering and technology ,Establishments subject to federal income tax ,Employer Firms ,"15,562","17,234","16,130",7.7,12,11
621498,All Other Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"34,891","33,416","31,709",1.4,1.2,1.2
5231X ,Commodity Contracts Dealing and Brokerage8 ,Total operating revenue ,All Establishments ,Employer Firms ,"13,432","13,626","14,145",3.6,3.4,3.8
711211,Sports Teams and Clubs ,Total operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"22,581","22,421","21,504",4.8,3.8,2.9
62142,Outpatient Mental Health and Substance Abuse Centers ,All other non-patient care revenue ,All Establishments ,Employer Firms ,367,342,279,14.2,12.3,14.6
62131,Offices of Chiropractors ,All other non-patient care revenue ,All Establishments ,Employer Firms ,S,135,145,S,16.1,14.3
4,"Includes 2002 NAICS 5173 (Telecommunications Resellers).  Historical data, 2010 and prior, have been restated to reflect comparable data on the 2007 NAICS basis. ",,,,,,,,,
62141,Outpatient Care Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,513,516,503,6.9,6.2,5.6
5231X ,Commodity Contracts Dealing and Brokerage8 ,Management of financial market clearing products ,All Establishments ,Employer Firms ,400,427,429,13.3,15.2,10.6
56292,Material Recovery Facilities ,"Nonhazardous waste and recyclable material consolidation, storage, and preparation services ",All Establishments ,Employer Firms ,"2,590","3,188","2,683",5,5,5.1
62141,Outpatient Care Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,513,516,503,6.9,6.2,5.6
5171,Wired Telecommunications Carriers2 ,Premium programming package ,All Establishments ,Employer Firms ,"23,592","23,392","21,246",0.9,0.5,0.5
511199,All Other Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,"1,388","1,306","1,299",9.2,6.4,5.9
54182,Public Relations Agencies ,Media monitoring and analysis ,All Establishments ,Employer Firms ,93,97,63,17.3,17.4,22.9
51112,Periodical Publishers ,Printing services for others ,All Establishments ,Employer Firms ,"1,357","1,511","1,533",19.9,16.1,15.1
624,Social Assistance ,Program service ,All Establishments ,Employer Firms ,"83,133","80,836","78,170",3.4,3.1,2.5
NA ,Not available. ,,,,,,,,,
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Brokering and dealing products - Derivative contracts ,All Establishments ,Employer Firms ,"20,658","20,161","27,062",2.8,2.6,2.3
481,Air Transportation ,"Domestic, scheduled passenger transportation by air ",All Establishments ,Employer Firms ,"102,292","97,460","83,257",4.1,3,2.8
486,Pipeline Transportation ,Transportation of bulk natural gas and liquefied natural gas by pipeline ,All Establishments ,Employer Firms ,"21,867","22,242","20,839",Z,Z,Z
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations12 ",Investment and property income ,All Establishments ,Employer Firms ,"19,957","15,183","20,002",6.4,7.5,7.3
6215,Medical and Diagnostic Laboratories ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"20,061","20,361","19,908",2.5,2.2,2.1
517911,Telecommunications Resellers4 ,All other operating revenue ,All Establishments ,Employer Firms ,"2,546","2,669","2,720",8.2,7.4,5.1
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Trading derivative contracts on own account - Net gains (losses) ,All Establishments ,Employer Firms ,"8,753","9,432","9,357",10.2,10.6,5.4
6216,Home Health Care Services ,All other non-patient care revenue ,All Establishments ,Employer Firms ,489,502,493,21.3,18.8,19.6
51112,Periodical Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,"7,147","7,466","7,703",6.4,4.6,4.5
483,Water Transportation ,Tugboat services ,All Establishments ,Employer Firms ,506,S,S,21.6,S,S
6215,Medical and Diagnostic Laboratories ,Patient out-of-pocket ,All Establishments ,Employer Firms ,"2,852","2,889","2,795",4.5,4.2,3.5
6211,Offices of Physicians ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"19,595","15,992","14,800",6,6.7,5.5
6216,Home Health Care Services ,Investment and property income ,All Establishments ,Employer Firms ,156,121,132,8.4,7.1,6.9
5239X ,Portfolio Management and Investment Advice9 ,Trust products ,All Establishments ,Employer Firms ,"6,083","5,424","5,377",6.2,5.9,8
54161,Management Consulting Services10 ,"Financial management consulting, and consulting combined with implementation ",All Establishments ,Employer Firms ,"7,818","7,647","7,835",9.8,7.4,7.3
621498,All Other Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"34,891","33,416","31,709",1.4,1.2,1.2
6216,Home Health Care Services ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"3,960","3,725","3,410",14.8,13.4,12.5
624,Social Assistance ,Program service ,All Establishments ,Employer Firms ,"83,133","80,836","78,170",3.4,3.1,2.5
54161,Management Consulting Services10 ,All other consulting revenue ,All Establishments ,Employer Firms ,"21,628","20,259","17,944",6.6,6.3,5.7
517911,Telecommunications Resellers4 ,All other operating revenue ,All Establishments ,Employer Firms ,"2,546","2,669","2,720",8.2,7.4,5.1
5417,Scientific Research and Development Services ,Production services for development ,Establishments exempt from federal income tax ,Employer Firms ,28,94,89,16.5,22.8,26.1
481,Air Transportation ,"Domestic, scheduled passenger transportation by air ",All Establishments ,Employer Firms ,"102,292","97,460","83,257",4.1,3,2.8
6117,Educational Support Services ,All other operating revenue ,All Establishments ,Employer Firms ,"2,450","2,741","2,737",8.8,8.4,7.5
485,Transit and Ground Passenger Transportation ,"Long-distance, passenger transportation by road except fixed route ",All Establishments ,Employer Firms ,"1,997","1,884","1,846",8.9,10,8.7
5121x ,Motion Picture and Video Production and Distribution1 ,International licensing of rights to motion picture films ,All Establishments ,Employer Firms ,"8,519","8,100","9,100",2,2,2
515112,Radio Stations ,Public and non-commercial programming services ,All Establishments ,Employer Firms ,629,649,608,12.7,13.6,12
6117,Educational Support Services ,"Occupational, technical, and trade; professional development; and management training programs and courses ",All Establishments ,Employer Firms ,"10,697","10,191","9,510",2.8,2.9,2.7
5112,Software Publishers ,System software publishing - Development tools and programming languages software ,All Establishments ,Employer Firms ,"3,524","3,127","3,170",19.1,8.3,9.8
6211,Offices of Physicians ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"181,944","175,545","168,738",1.9,1.5,1.6
51222,Integrated Record Production/Distribution ,Licensing revenue - Licensing of rights to use musical recordings ,All Establishments ,Employer Firms ,D,668,791,D,1,0.9
54182,Public Relations Agencies ,Lobbying ,All Establishments ,Employer Firms ,"1,507","1,392","1,458",6.9,7.5,7
483,Water Transportation ,Other transportation of passengers by water ,All Establishments ,Employer Firms ,77,73,77,22.5,21.6,12.2
54161,Management Consulting Services10 ,Total operating revenue ,All Establishments ,Employer Firms ,"131,656","125,260","118,096",2.1,2.1,1.9
6219,Other Ambulatory Health Care Services ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"7,626","7,072","6,721",4.7,4.1,3.4
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from other travel arrangement services revenue ,All Establishments ,Employer Firms ,154,199,192,8,4.9,5.3
2213,"Water, Sewage and Other Systems ",Water sales ,All Establishments ,Employer Firms ,"8,627","8,292","8,033",2.6,2,2.1
621491,Other Outpatient Care Centers ,Investment and property income ,All Establishments ,Employer Firms ,563,529,472,1.3,1.3,1.3
518,"Data Processing, Hosting, and Related Services5 ",Information technology (IT) technical consulting services ,All Establishments ,Employer Firms ,"3,868","3,623","3,431",8.9,7.7,7.6
5152,Cable and Other Subscription Programming ,Advertising and program revenue - Licensing of rights to broadcast specialty programming protected by copyright ,All Establishments ,Employer Firms ,"36,764","33,821","31,354",0.7,0.7,0.7
54161,Management Consulting Services10 ,"Strategic management consulting, and consulting combined with implementation ",All Establishments ,Employer Firms ,"36,543","33,590","32,110",5.5,4.4,3.8
5112,Software Publishers ,Application software publishing - Other application software ,All Establishments ,Employer Firms ,"5,015","6,035","6,101",11.3,8.1,6.8
5171,Wired Telecommunications Carriers2 ,Telecommunications network installation services ,All Establishments ,Employer Firms ,464,451,549,12.9,11.7,4.1
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Investment and property income ,All Establishments ,Employer Firms ,137,S,S,26.2,S,S
5239X ,Portfolio Management and Investment Advice9 ,Total operating revenue ,All Establishments ,Employer Firms ,"205,196","199,047","190,013",2.9,2.7,2.4
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from lodging ,All Establishments ,Employer Firms ,"2,009","1,651","1,625",4.7,4.5,4.6
51111,Newspaper Publishers ,"Distribution services (e.g. flyers, inserts, samples) ",All Establishments ,Employer Firms ,"1,236","1,227","1,306",4,3.5,3.5
  ,  ,,,,,,,,,
5112,Software Publishers ,Re-sale of computer hardware and software ,All Establishments ,Employer Firms ,"5,608","4,557","3,262",6.3,9,4
6215,Medical and Diagnostic Laboratories ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"10,150","10,433","9,873",2.5,1.9,1.9
711219,Other Spectator Sports ,Admissions revenue (excluding admissions taxes) ,Establishments subject to federal income tax ,Employer Firms ,527,508,465,21.8,20.6,19.8
51219,Postproduction Services and Other Motion Picture and Video Industries ,All other operating revenue ,All Establishments ,Employer Firms ,553,564,535,8.9,8.4,9.2
517911,Telecommunications Resellers4 ,Carrier services ,All Establishments ,Employer Firms ,"2,653","2,525","2,499",5.9,5.9,5.6
62141,Outpatient Care Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,424,380,370,8.3,8.2,7.8
62141,Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"2,002","1,914","1,864",3.3,3.1,2.8
6115,Technical and Trade Schools ,All other operating revenue ,All Establishments ,Employer Firms ,"2,113","2,428","2,190",9.7,11,11.4
515111,Radio Networks ,Total operating revenue ,All Establishments ,Employer Firms ,"5,459","5,007","4,883",1.3,1.1,1
484,Truck Transportation ,All other operating revenue ,All Establishments ,Employer Firms ,"18,186","16,939","15,678",4.8,5,5.4
9,Includes NAICS 52392 (Portfolio Management) and NAICS 52393 (Investment Advice). ,,,,,,,,,
51114,Directory and Mailing List Publishers ,"Directories, databases, and other collections of information - Advertising space ",All Establishments ,Employer Firms ,"9,323","10,064","10,401",2.5,2.3,2.3
62133,"Offices of Mental Health Practitioners, (except Physicians) ",Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,S,S,S,S,S,S
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"22,730","20,912","19,616",3.3,2.1,2
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Trading equities on own account - Net gains (losses) ,All Establishments ,Employer Firms ,"3,954","3,757","1,818",5,5.1,6.2
5417,Scientific Research and Development Services ,"Contributions, gifts, and grants received ",Establishments exempt from federal income tax ,Employer Firms ,"10,647","10,313","9,712",3.2,3,2.6
5112,Software Publishers ,Application software publishing - Cross-industry application software ,All Establishments ,Employer Firms ,"13,186","12,186","10,785",5,4.7,5.1
711219,Other Spectator Sports ,Total operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"3,762","3,847","3,659",10.4,10.7,8.6
54131,Architectural Services ,Multi-family residential projects ,All Establishments ,Employer Firms ,"1,680","1,569","1,232",21.4,19.7,18.5
2213,"Water, Sewage and Other Systems ",All other operating revenue ,All Establishments ,Employer Firms ,"2,170","2,258","2,132",7.3,6.9,7.1
