NAICS,NAICS Description,Item,Tax Status,Employer Status,2012 Revenue,2011 Revenue,2010 Revenue,2012 Coefficient of Variation,2011 Coefficient of Variation,2010 Coefficient of Variation
Z ,Absolute value is less than 0.05 ,,,,,,,,,
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations12 ",Program service ,All Establishments ,Employer Firms ,"50,878","50,264","48,534",3,2.5,2.2
622,Hospitals ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,"1,174","1,176",S,21.3,23.7,S
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from computerized reservation systems ,All Establishments ,Employer Firms ,"1,713","1,668","1,629",5,4.1,4.5
5171,Wired Telecommunications Carriers2 ,Basic programming package ,All Establishments ,Employer Firms ,"60,290","56,480","54,901",0.9,0.7,0.6
483,Water Transportation ,Transportation of freight and cargo by water ,All Establishments ,Employer Firms ,"18,764","18,638","17,369",1.3,1,1
561599,All Other Travel Arrangement and Reservation Services ,All other operating revenue ,All Establishments ,Employer Firms ,S,"1,515","1,433",S,5.5,5.2
712,"Museums, Historical Sites, and Similar Institutions ",Total revenue ,Establishments exempt from federal income tax ,Employer Firms ,"11,107","10,606","10,571",3.1,2.8,2.5
6231,Nursing Care Facilities (Skilled Nursing Facilities)11 ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"84,291","83,112","78,620",2.4,2.3,2.3
517911,Telecommunications Resellers4 ,Fixed long-distance telephony ,All Establishments ,Employer Firms ,"1,086","1,090","1,227",6.4,7.2,6.4
6232,"Residential Intellectual and Developmental Disability, Mental Health and Substance Abuse Facilities11 ","Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"2,038","1,880","1,783",9,9.2,8.8
5231X ,Commodity Contracts Dealing and Brokerage8 ,Total operating revenue ,All Establishments ,Employer Firms ,"13,432","13,626","14,145",3.6,3.4,3.8
2,"Includes 2002 NAICS 5171 (Wired Telecommunications Carriers), 2002 NAICS 5175 (Cable and Other Program Distribution), and a portion of 2002 NAICS 518111 (Internet Service Providers).  Historical data, 2010 and prior, have been restated to reflect comparable data on the 2007 NAICS basis.",,,,,,,,,
51512,Television Broadcasting ,National/regional/local air time ,All Establishments ,Employer Firms ,"31,691","27,758","27,960",1.3,1.8,1.3
5171,Wired Telecommunications Carriers2 ,Website hosting services ,All Establishments ,Employer Firms ,215,292,304,5.8,2.5,3
711212,Racetracks ,All other operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"6,944","6,725","6,441",4.6,4.8,4.9
6114,Business Schools and Computer and Management Training ,"Occupational, technical, and trade; professional development; and management training programs and courses ",All Establishments ,Employer Firms ,"8,307","8,404","7,928",3.4,3.3,3.4
5112,Software Publishers ,System software publishing - Other systems software ,All Establishments ,Employer Firms ,"3,527","3,507","3,766",2.7,11.1,10.9
62132,Offices of Optometrists ,Investment and property income ,All Establishments ,Employer Firms ,12,S,S,12,S,S
51913,Internet Publishing and Broadcasting and Web Search Portals6 ,Online advertising space ,All Establishments ,Employer Firms ,"30,770","26,248","22,523",2.7,3,2.6
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",Taxation preparation and representation services for corporate and other clients ,All Establishments ,Employer Firms ,"13,400","11,998","11,639",6.4,4.4,4.5
56132,Temporary Help Services ,Temporary staffing services ,All Establishments ,Employer Firms ,"99,446","89,733","79,790",4.1,3.2,3.3
54182,Public Relations Agencies ,Event management ,All Establishments ,Employer Firms ,S,S,474,S,S,21.5
561599,All Other Travel Arrangement and Reservation Services ,"Commissions or fees from airline seats, international destinations ",All Establishments ,Employer Firms ,S,13,S,S,4.3,S
54181,Advertising Agencies ,Media buying ,All Establishments ,Employer Firms ,"6,689","6,245","6,290",10.7,8.7,9.5
51213,Motion Picture and Video Exhibition ,Rental of retail space (concessionaire space in movie theaters) ,All Establishments ,Employer Firms ,70,62,61,10.5,8.9,9.8
54131,Architectural Services ,Single-family residential projects ,All Establishments ,Employer Firms ,"2,314","2,274","2,180",18.4,18.5,16.2
51222,Integrated Record Production/Distribution ,Total operating revenue ,All Establishments ,Employer Firms ,"7,257","7,238","8,258",0.7,0.7,0.2
62133,"Offices of Mental Health Practitioners, (except Physicians) ",All other non-patient care revenue ,All Establishments ,Employer Firms ,251,225,206,12,17.3,20.9
621491,Other Outpatient Care Centers ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,S,S,ZZ,S,S,3.1
54186,Direct Mail Advertising ,Fulfillment services ,All Establishments ,Employer Firms ,343,311,318,11.4,14.3,14.7
54111,Offices of Lawyers ,Program service ,Establishments exempt from federal income tax ,Employer Firms ,727,685,704,21.3,19,17.6
621399,Offices of All Other Miscellaneous Health Practitioners ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"1,026",916,856,6.7,7.7,7.1
6211,Offices of Physicians ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,"1,862","1,497","1,485",17.2,17.2,20.9
522,Credit Intermediation and Related Activities ,All other operating revenue ,All Establishments ,Employer Firms ,"222,691","211,842","220,932",3.3,2.8,3
56292,Material Recovery Facilities ,All other operating revenue ,All Establishments ,Employer Firms ,449,343,299,10.1,7.1,6.6
6117,Educational Support Services ,All other operating revenue ,All Establishments ,Employer Firms ,"2,450","2,741","2,737",8.8,8.4,7.5
621491,Other Outpatient Care Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"4,486","4,225","3,799",1.2,1.3,1.3
486,Pipeline Transportation ,Transportation of bulk natural gas and liquefied natural gas by pipeline ,All Establishments ,Employer Firms ,"21,867","22,242","20,839",Z,Z,Z
54181,Advertising Agencies ,Direct marketing ,All Establishments ,Employer Firms ,"1,872","1,528","1,250",29.4,22.2,16.4
54182,Public Relations Agencies ,Total operating revenue ,All Establishments ,Employer Firms ,"10,931","10,285","10,004",3.9,3.9,3.3
62142,Outpatient Mental Health and Substance Abuse Centers ,All other non-patient care revenue ,All Establishments ,Employer Firms ,367,342,279,14.2,12.3,14.6
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Total operating revenue ,All Establishments ,Employer Firms ,"261,822","253,964","270,412",1.3,1.5,1.5
62142,Outpatient Mental Health and Substance Abuse Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"8,521","8,134","7,846",5.3,4.9,4.5
62134,"Offices of Physical, Occupational and Speech Therapists and Audiologists ","Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,100,101,S,29.9,29.9
621399,Offices of All Other Miscellaneous Health Practitioners ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"1,736","1,656","1,521",5.4,5.4,4.8
5171,Wired Telecommunications Carriers2 ,Total operating revenue ,All Establishments ,Employer Firms ,"311,451","301,727","293,929",0.7,0.6,0.5
561599,All Other Travel Arrangement and Reservation Services ,Commissions or fees from computerized reservation systems ,All Establishments ,Employer Firms ,"1,713","1,668","1,629",5,4.1,4.5
5171,Wired Telecommunications Carriers2 ,Private network services ,All Establishments ,Employer Firms ,"22,253","22,222","21,977",2.2,2.3,1.8
5112,Software Publishers ,Re-sale of computer hardware and software ,All Establishments ,Employer Firms ,"5,608","4,557","3,262",6.3,9,4
6211,Offices of Physicians ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,"2,598","2,664","2,441",19,17.2,17.3
62142,Outpatient Mental Health and Substance Abuse Centers ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,744,675,618,10,13,9.9
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",Taxation planning and consulting services ,All Establishments ,Employer Firms ,"6,698","6,765","6,478",8.9,7.7,6.1
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Mobile all distance ,All Establishments ,Employer Firms ,"63,321","60,765",S,0.9,0.9,S
5231X ,Commodity Contracts Dealing and Brokerage8 ,Management of financial market clearing products ,All Establishments ,Employer Firms ,400,427,429,13.3,15.2,10.6
51114,Directory and Mailing List Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,S,545,610,S,11.6,11.1
5417,Scientific Research and Development Services ,Production services for development ,Establishments exempt from federal income tax ,Employer Firms ,28,94,89,16.5,22.8,26.1
622,Hospitals ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,"1,174","1,176",S,21.3,23.7,S
51223,Music Publishers ,Total operating revenue ,All Establishments ,Employer Firms ,"3,879","3,867","3,793",2.3,2.5,2.3
6211,Offices of Physicians ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,"2,598","2,664","2,441",19,17.2,17.3
62142,Outpatient Mental Health and Substance Abuse Centers ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,32,28,28,21.9,26,25.4
621491,Other Outpatient Care Centers ,Other patient care revenue ,All Establishments ,Employer Firms ,547,500,450,1.3,1.3,1.3
5415,Computer Systems Design and Related Services ,IT related training services ,All Establishments ,Employer Firms ,"2,542","2,307","2,349",14,16.2,17.3
5417,Scientific Research and Development Services ,Basic and applied research in engineering and technology ,Establishments subject to federal income tax ,Employer Firms ,"15,562","17,234","16,130",7.7,12,11
51223,Music Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,159,196,203,5.2,4.7,4.6
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Total operating revenue ,All Establishments ,Employer Firms ,"261,822","253,964","270,412",1.3,1.5,1.5
5171,Wired Telecommunications Carriers2 ,Air time (advertising and program content) ,All Establishments ,Employer Firms ,S,"5,146","5,051",S,0.6,0.5
5172,Wireless Telecommunications Carriers (except Satellite)3 ,"Reselling services for telecommunications equipment, retail ",All Establishments ,Employer Firms ,"23,073","20,627","18,575",1.3,0.8,0.7
561599,All Other Travel Arrangement and Reservation Services ,"Commissions or fees from airline seats, international destinations ",All Establishments ,Employer Firms ,S,13,S,S,4.3,S
51223,Music Publishers ,Licensing revenue - Licensing of rights to use musical compositions ,All Establishments ,Employer Firms ,"2,979","2,931","2,948",2.3,2.5,2.4
51114,Directory and Mailing List Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,S,545,610,S,11.6,11.1
51223,Music Publishers ,Sale of recordings ,All Establishments ,Employer Firms ,143,153,123,6.4,4.9,4.7
6211,Offices of Physicians ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"181,944","175,545","168,738",1.9,1.5,1.6
6211,Offices of Physicians ,Investment and property income ,All Establishments ,Employer Firms ,842,912,"1,085",13.5,11.5,18.8
5415,Computer Systems Design and Related Services ,Rental and leasing of computer hardware ,All Establishments ,Employer Firms ,S,S,S,S,S,S
62131,Offices of Chiropractors ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
54161,Management Consulting Services10 ,"Human resources management consulting, and consulting combined with implementation ",All Establishments ,Employer Firms ,"13,692","13,469","12,938",5.4,4.7,4.5
51113,Book Publishers ,Books - children's books ,All Establishments ,Employer Firms ,"3,637","3,334","3,352",7.7,4,4.3
515111,Radio Networks ,National/regional/local air time ,All Establishments ,Employer Firms ,"1,135","1,049","1,118",4.1,4.8,4.1
6232,"Residential Intellectual and Developmental Disability, Mental Health and Substance Abuse Facilities11 ","Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,"1,040","1,009",984,13.5,11.9,10.7
54133,Engineering Services ,"Commercial, public, and institutional engineering projects ",All Establishments ,Employer Firms ,"13,718","12,054","10,611",21.6,21.8,20
62131,Offices of Chiropractors ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"1,385","1,357","1,316",4.2,4.9,4.8
6239,Other Residential Care Facilities ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,176,165,173,9.4,10.7,13.5
6211,Offices of Physicians ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"19,595","15,992","14,800",6,6.7,5.5
51111,Newspaper Publishers ,Printing services for others ,All Establishments ,Employer Firms ,"1,448","1,313","1,258",6,6.9,7.1
56152,Tour Operators ,Customized group tours - Domestic travel ,All Establishments ,Employer Firms ,"1,106","1,000",851,12.4,11.7,8.1
5417,Scientific Research and Development Services ,All other non-operating revenue ,Establishments exempt from federal income tax ,Employer Firms ,647,416,735,10,14.3,7.9
621492,Kidney Dialysis Centers ,All other non-patient care revenue ,All Establishments ,Employer Firms ,81,68,71,19.3,9.8,22.2
Z ,Absolute value is less than 0.05 ,,,,,,,,,
622,Hospitals ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"38,171","34,597","32,915",3.6,3.5,3.6
54111,Offices of Lawyers ,All other non-operating revenue ,Establishments exempt from federal income tax ,Employer Firms ,105,74,69,22.5,13.9,15.7
621493,Freestanding Ambulatory Surgical and Emergency Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
5171,Wired Telecommunications Carriers2 ,All other operating revenue ,All Establishments ,Employer Firms ,"13,609","14,141","18,753",4.8,3.7,2.6
5171,Wired Telecommunications Carriers2 ,Total operating revenue ,All Establishments ,Employer Firms ,"311,451","301,727","293,929",0.7,0.6,0.5
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Messaging (paging) services ,All Establishments ,Employer Firms ,"4,647","4,434","4,004",4.9,4.8,5.2
5417,Scientific Research and Development Services ,"Basic and applied research in natural and exact sciences, except biological sciences ",Establishments exempt from federal income tax ,Employer Firms ,"1,861","1,740","1,623",3.7,3,3.2
522,Credit Intermediation and Related Activities ,Loan income from businesses and governments ,All Establishments ,Employer Firms ,"181,470","183,809","197,028",6,5.5,5.7
54182,Public Relations Agencies ,Full public relations services ,All Establishments ,Employer Firms ,"7,256","6,857","6,643",5.5,5.1,4.3
  ,  ,,,,,,,,,
6219,Other Ambulatory Health Care Services ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,22,19,17,10,9.6,7.5
5121x ,Motion Picture and Video Production and Distribution1 ,Merchandise licensing ,All Establishments ,Employer Firms ,837,769,546,5.5,3.5,3.7
621391,Offices of Podiatrists ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,634,610,589,4.8,4.9,5.7
51213,Motion Picture and Video Exhibition ,Total operating revenue ,All Establishments ,Employer Firms ,"14,519","13,309","13,454",3.1,2.1,1.8
2212,Natural Gas Distribution ,Total operating revenue ,All Establishments ,Employer Firms ,"78,717","96,021","99,714",1.8,1.6,1.4
51213,Motion Picture and Video Exhibition ,Admissions to feature film exhibitions ,All Establishments ,Employer Firms ,"9,521","8,859","9,101",3.4,2.6,2.1
6212,Offices of Dentists ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"9,957","11,049","10,982",5.8,8.5,6.9
62133,"Offices of Mental Health Practitioners, (except Physicians) ",Total operating revenue ,All Establishments ,Employer Firms ,"8,040","7,350","6,702",4.5,4.3,4.4
621399,Offices of All Other Miscellaneous Health Practitioners ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"1,026",916,856,6.7,7.7,7.1
621498,All Other Outpatient Care Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"11,273","10,968","10,722",2,1.9,1.4
54131,Architectural Services ,All other operating revenue ,All Establishments ,Employer Firms ,"2,781","3,156","2,878",18.7,17.4,18.1
51223,Music Publishers ,Licensing revenue - Licensing of rights to use musical recordings ,All Establishments ,Employer Firms ,39,34,17,13.2,13.7,15.5
5172,Wireless Telecommunications Carriers (except Satellite)3 ,Internet access services ,All Establishments ,Employer Firms ,"56,084",S,S,3.6,S,S
483,Water Transportation ,Tugboat services ,All Establishments ,Employer Firms ,506,S,S,21.6,S,S
51113,Book Publishers ,"Books - professional, technical, and scholarly books ",All Establishments ,Employer Firms ,"4,417","4,246","4,365",3.8,4.5,4.4
54186,Direct Mail Advertising ,Full direct mail services ,All Establishments ,Employer Firms ,"5,654","5,487","5,262",5.2,5.7,5.2
6212,Offices of Dentists ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"1,128",S,S,29.8,S,S
62141,Outpatient Care Centers ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,602,567,542,4.4,5,4.4
51111,Newspaper Publishers ,Subscriptions and sales ,All Establishments ,Employer Firms ,"8,570","8,570","8,753",2.8,2.3,2.4
51114,Directory and Mailing List Publishers ,"Directories, databases, and other collections of information - Subscriptions and sales ",All Establishments ,Employer Firms ,"2,295","2,313","2,337",3.7,3.3,3.3
62131,Offices of Chiropractors ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"5,725","5,629","5,431",2.4,2,1.8
522,Credit Intermediation and Related Activities ,Credit card income from businesses and governments ,All Establishments ,Employer Firms ,"23,104","21,678","22,354",6.7,6.2,5.4
621492,Kidney Dialysis Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"18,900","17,270","16,447",3.1,2.8,2.3
5171,Wired Telecommunications Carriers2 ,All other operating revenue ,All Establishments ,Employer Firms ,"13,609","14,141","18,753",4.8,3.7,2.6
56152,Tour Operators ,All other operating revenue ,All Establishments ,Employer Firms ,417,320,274,9.6,12.2,12
56151,Travel Agencies ,Commissions or fees from trip planning ,All Establishments ,Employer Firms ,"4,119","4,101","3,821",7.6,8.7,8.9
5417,Scientific Research and Development Services ,Total operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"98,693","93,174","86,086",5.7,5.3,4.8
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Securities origination products ,All Establishments ,Employer Firms ,"33,842","31,843","31,522",2.4,2.5,2.7
621492,Kidney Dialysis Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"18,900","17,270","16,447",3.1,2.8,2.3
54131,Architectural Services ,Interior design services ,All Establishments ,Employer Firms ,"2,314","2,021","1,968",14,14.6,13.9
54186,Direct Mail Advertising ,Print services for direct mail advertising materials ,All Establishments ,Employer Firms ,"1,739","1,762","1,696",6.2,7.3,7.9
485,Transit and Ground Passenger Transportation ,"Long-distance, passenger transportation by road except fixed route ",All Establishments ,Employer Firms ,"1,997","1,884","1,846",8.9,10,8.7
6219,Other Ambulatory Health Care Services ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"1,407","1,371","1,324",6.6,6.5,6.6
621399,Offices of All Other Miscellaneous Health Practitioners ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"1,161","1,202","1,145",6.2,5,5.4
813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations12 ",All other non-operating revenue ,All Establishments ,Employer Firms ,"25,737","23,655","23,772",3.4,3.8,3.2
54133,Engineering Services ,Surveying and mapping services ,All Establishments ,Employer Firms ,"1,560","1,676","2,116",20.6,22.8,23.9
7,Includes NAICS 52311 (Investment Banking and Securities Dealing) and NAICS 52312 (Securities Brokerage). ,,,,,,,,,
711212,Racetracks ,All other operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"6,944","6,725","6,441",4.6,4.8,4.9
6233,Community Care Facilities for the Elderly ,Total operating revenue ,All Establishments ,Employer Firms ,"51,346","49,022","46,594",1.9,1.6,1.4
621492,Kidney Dialysis Centers ,Other patient care revenue ,All Establishments ,Employer Firms ,594,528,502,3.5,3.3,2.9
6231,Nursing Care Facilities (Skilled Nursing Facilities)11 ,All other non-patient care revenue ,All Establishments ,Employer Firms ,"2,486","2,302","2,249",5.3,4.4,3.9
517911,Telecommunications Resellers4 ,Fixed local telephony ,All Establishments ,Employer Firms ,"1,615","1,505",S,6.5,6.1,S
517911,Telecommunications Resellers4 ,Total operating revenue ,All Establishments ,Employer Firms ,"9,945","9,683","9,817",6.7,5.6,4.4
51114,Directory and Mailing List Publishers ,"Directories, databases, and other collections of information - Subscriptions and sales ",All Establishments ,Employer Firms ,"2,295","2,313","2,337",3.7,3.3,3.3
6216,Home Health Care Services ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,854,768,762,12.9,11.8,11.8
6211,Offices of Physicians ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"34,470","34,882","32,928",4.8,4.6,4.4
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",Taxation preparation and representation services for corporate and other clients ,All Establishments ,Employer Firms ,"13,400","11,998","11,639",6.4,4.4,4.5
622,Hospitals ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"38,171","34,597","32,915",3.6,3.5,3.6
5121x ,Motion Picture and Video Production and Distribution1 ,Domestic licensing of rights to television programs ,All Establishments ,Employer Firms ,"12,796","12,355","11,364",8.9,2.6,2.4
62142,Outpatient Mental Health and Substance Abuse Centers ,Investment and property income ,All Establishments ,Employer Firms ,57,61,53,29.5,25.2,11.9
5121x ,Motion Picture and Video Production and Distribution1 ,Merchandise licensing ,All Establishments ,Employer Firms ,837,769,546,5.5,3.5,3.7
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Brokering and dealing products - Debt instruments ,All Establishments ,Employer Firms ,"39,988","34,219","34,000",2.5,2.5,2.5
6115,Technical and Trade Schools ,Total operating revenue ,All Establishments ,Employer Firms ,"15,478","15,822","14,991",3.9,4.2,2.8
51213,Motion Picture and Video Exhibition ,Coin-operated games and rides ,All Establishments ,Employer Firms ,33,35,34,4.3,3.5,3.5
51114,Directory and Mailing List Publishers ,Rental or sale of mailing lists ,All Establishments ,Employer Firms ,S,118,127,S,29.4,26.4
62142,Outpatient Mental Health and Substance Abuse Centers ,Other patient care revenue ,All Establishments ,Employer Firms ,"1,138","1,228","1,204",11.5,9.5,9.7
621493,Freestanding Ambulatory Surgical and Emergency Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
621492,Kidney Dialysis Centers ,Investment and property income ,All Establishments ,Employer Firms ,59,58,55,1.9,3.8,1.7
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Total operating revenue ,All Establishments ,Employer Firms ,"261,822","253,964","270,412",1.3,1.5,1.5
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,"2,329","1,971","1,846",6.1,5.5,5
621491,Other Outpatient Care Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,6,4,4,1.2,1.2,1.2
621493,Freestanding Ambulatory Surgical and Emergency Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
54133,Engineering Services ,Hazardous waste and industrial waste engineering projects ,All Establishments ,Employer Firms ,"4,649","4,634","4,437",20.9,19.2,23.9
51913,Internet Publishing and Broadcasting and Web Search Portals6 ,Licensing of rights to use intellectual property ,All Establishments ,Employer Firms ,"1,814","1,768","1,160",3.6,3.3,3.5
621491,Other Outpatient Care Centers ,Investment and property income ,All Establishments ,Employer Firms ,563,529,472,1.3,1.3,1.3
5112,Software Publishers ,Re-sale of computer hardware and software ,All Establishments ,Employer Firms ,"5,608","4,557","3,262",6.3,9,4
