NAICS,NAICS Description,Item,Tax Status,Employer Status,2012 Revenue,2011 Revenue,2010 Revenue,2012 Coefficient of Variation,2011 Coefficient of Variation,2010 Coefficient of Variation
6211,Offices of Physicians ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"107,841","103,814","98,652",2,2.2,1.9
515112,Radio Stations ,Total operating revenue ,All Establishments ,Employer Firms ,"12,741","12,167","12,135",2.2,1.9,1.9
51111,Newspaper Publishers ,Printing services for others ,All Establishments ,Employer Firms ,"1,448","1,313","1,258",6,6.9,7.1
5171,Wired Telecommunications Carriers2 ,Subscriber line charges ,All Establishments ,Employer Firms ,"4,347","4,347","3,430",1,1.2,1.6
56151,Travel Agencies ,Commissions or fees from lodging ,All Establishments ,Employer Firms ,"3,035","2,976","2,671",7,7.2,6.9
621491,Other Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"7,272","6,867","6,200",1.3,1.3,1.3
6233,Community Care Facilities for the Elderly ,Investment and property income ,All Establishments ,Employer Firms ,919,785,850,6.8,5.5,7.4
ZZ ,Absolute value is less than 0.5. ,,,,,,,,,
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Total operating revenue ,All Establishments ,Employer Firms ,"261,822","253,964","270,412",1.3,1.5,1.5
5112,Software Publishers ,Custom application design and development ,All Establishments ,Employer Firms ,"5,670","4,385","3,989",6,8.5,8.9
71311,Amusement and Theme Parks ,Total operating revenue ,Establishments subject to federal income tax ,Employer Firms ,"14,021","13,283","12,197",1.1,1.1,0.6
54186,Direct Mail Advertising ,Fulfillment services ,All Establishments ,Employer Firms ,343,311,318,11.4,14.3,14.7
621493,Freestanding Ambulatory Surgical and Emergency Centers ,Investment and property income ,All Establishments ,Employer Firms ,137,S,S,26.2,S,S
712,"Museums, Historical Sites, and Similar Institutions ",Investment and property income ,Establishments exempt from federal income tax ,Employer Firms ,760,907,822,5.9,5.9,7.9
51113,Book Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,"3,634","3,673","3,725",6.1,9.5,7.9
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",General accounting services ,All Establishments ,Employer Firms ,"6,574","5,987","6,306",9.7,10.3,11.4
62141,Outpatient Care Centers ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,424,380,370,8.3,8.2,7.8
5121x ,Motion Picture and Video Production and Distribution1 ,"Sale of audiovisual works for the wholesale, retail, and rental markets ",All Establishments ,Employer Firms ,"11,106","11,365","11,121",2.2,2.1,2.1
6114,Business Schools and Computer and Management Training ,All other operating revenue ,All Establishments ,Employer Firms ,"1,799","1,740","1,566",12.7,12.6,11.6
515111,Radio Networks ,Total operating revenue ,All Establishments ,Employer Firms ,"5,459","5,007","4,883",1.3,1.1,1
621391,Offices of Podiatrists ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"1,959","1,860","1,842",3.8,4,3.7
621391,Offices of Podiatrists ,Patient out-of-pocket - Payments from patients and their families ,All Establishments ,Employer Firms ,634,610,589,4.8,4.9,5.7
56151,Travel Agencies ,Commissions or fees from automobile clubs and road and travel service ,All Establishments ,Employer Firms ,573,609,573,10.3,10,10.3
54133,Engineering Services ,Construction services ,All Establishments ,Employer Firms ,"20,316","17,669","17,102",22.5,16.1,15.4
5415,Computer Systems Design and Related Services ,IT technical consulting ,All Establishments ,Employer Firms ,"31,474","30,673","26,937",11.9,10.6,9.2
7111,Performing Arts Companies ,Admissions revenue (excluding admissions taxes) ,Establishments subject to federal income tax ,Employer Firms ,"8,269","8,683","7,894",6.4,6,5.3
622,Hospitals ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"350,140","332,137","318,628",2.4,2.2,2.3
5231Y ,Investment Banking and Securities Dealing and Brokerage7 ,Trading debt instruments on own account - Net gains (losses) ,All Establishments ,Employer Firms ,"4,488","2,704","3,373",5.2,8.1,4.6
712,"Museums, Historical Sites, and Similar Institutions ",Total revenue ,Establishments exempt from federal income tax ,Employer Firms ,"11,107","10,606","10,571",3.1,2.8,2.5
56299,All Other Waste Management Services ,Sale or brokerage of nonhazardous recyclable material ,All Establishments ,Employer Firms ,151,173,42,16.8,8.3,15.4
54182,Public Relations Agencies ,Media monitoring and analysis ,All Establishments ,Employer Firms ,93,97,63,17.3,17.4,22.9
621498,All Other Outpatient Care Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"11,273","10,968","10,722",2,1.9,1.4
515112,Radio Stations ,National/regional/local air time ,All Establishments ,Employer Firms ,"10,651","10,241","10,315",2.4,2.2,2.1
5171,Wired Telecommunications Carriers2 ,Rental and reselling services for program distribution equipment ,All Establishments ,Employer Firms ,"10,933","8,797","7,602",0.6,0.5,0.8
56151,Travel Agencies ,Commissions or fees from automobile clubs and road and travel service ,All Establishments ,Employer Firms ,573,609,573,10.3,10,10.3
56132,Temporary Help Services ,Long-term staffing ,All Establishments ,Employer Firms ,"10,497","10,894","9,627",11.9,9.3,8.4
62131,Offices of Chiropractors ,Total operating revenue ,All Establishments ,Employer Firms ,"11,432","11,005","10,642",2.2,1.8,1.5
485,Transit and Ground Passenger Transportation ,Total operating revenue ,All Establishments ,Employer Firms ,"29,971","28,256","27,020",2.3,2,1.5
621491,Other Outpatient Care Centers ,Total operating revenue ,All Establishments ,Employer Firms ,"7,272","6,867","6,200",1.3,1.3,1.3
621491,Other Outpatient Care Centers ,Investment and property income ,All Establishments ,Employer Firms ,563,529,472,1.3,1.3,1.3
561599,All Other Travel Arrangement and Reservation Services ,Total operating revenue ,All Establishments ,Employer Firms ,"15,529","14,641","13,851",5.7,4.8,4.6
481,Air Transportation ,"International, scheduled passenger transportation by air ",All Establishments ,Employer Firms ,"51,001","48,467","39,763",7.5,8.2,7.3
621492,Kidney Dialysis Centers ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"6,262","5,655","5,399",3.1,2.8,2.3
6212,Offices of Dentists ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
54182,Public Relations Agencies ,Event management ,All Establishments ,Employer Firms ,S,S,474,S,S,21.5
483,Water Transportation ,Tugboat services ,All Establishments ,Employer Firms ,506,S,S,21.6,S,S
511199,All Other Publishers ,All other operating revenue ,All Establishments ,Employer Firms ,"1,388","1,306","1,299",9.2,6.4,5.9
7,Includes NAICS 52311 (Investment Banking and Securities Dealing) and NAICS 52312 (Securities Brokerage). ,,,,,,,,,
5415,Computer Systems Design and Related Services ,IT technical support ,All Establishments ,Employer Firms ,"45,107","44,805","42,199",4.5,3.5,3.3
6233,Community Care Facilities for the Elderly ,Investment and property income ,All Establishments ,Employer Firms ,919,785,850,6.8,5.5,7.4
517911,Telecommunications Resellers4 ,Fixed local telephony ,All Establishments ,Employer Firms ,"1,615","1,505",S,6.5,6.1,S
5152,Cable and Other Subscription Programming ,Air time (advertising and program content) ,All Establishments ,Employer Firms ,"23,304","23,586","21,269",0.5,0.5,0.5
5417,Scientific Research and Development Services ,Licensing of right to use intellectual property ,Establishments exempt from federal income tax ,Employer Firms ,245,285,257,5.6,16.4,5.3
5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services ",Taxation planning and consulting services ,All Establishments ,Employer Firms ,"6,698","6,765","6,478",8.9,7.7,6.1
6215,Medical and Diagnostic Laboratories ,"Private insurance (includes Health, Property, and Auto) ",All Establishments ,Employer Firms ,"20,061","20,361","19,908",2.5,2.2,2.1
62132,Offices of Optometrists ,"Contributions, gifts, and grants received ",All Establishments ,Employer Firms ,S,S,S,S,S,S
621399,Offices of All Other Miscellaneous Health Practitioners ,Patient out-of-pocket - Patients' assigned Social Security benefits ,All Establishments ,Employer Firms ,S,S,S,S,S,S
54181,Advertising Agencies ,All other operating revenue ,All Establishments ,Employer Firms ,"2,345","2,075","2,022",20.1,13.6,12.5
621491,Other Outpatient Care Centers ,"Government (includes Medicare, Medicaid, Other Government, and Workers Compensation) ",All Establishments ,Employer Firms ,"1,360","1,304","1,206",3.7,3.7,3.8
518,"Data Processing, Hosting, and Related Services5 ",Software publishing ,All Establishments ,Employer Firms ,"2,821",S,"2,019",9.8,S,10.3
5171,Wired Telecommunications Carriers2 ,Total operating revenue ,All Establishments ,Employer Firms ,"311,451","301,727","293,929",0.7,0.6,0.5
5415,Computer Systems Design and Related Services ,All other operating revenue ,All Establishments ,Employer Firms ,"51,910","46,927","46,931",5.1,4.4,3.4
  ,  ,,,,,,,,,
