sp|O60218|AK1BA_HUMAN,gi|392347218|ref|XP_003749762.1|,81.14,297,56,0,20,316,15,311,3e-169, 484
sp|O60218|AK1BA_HUMAN,gi|327272167|ref|XP_003220857.1|,72.78,316,86,0,1,316,1,316,3e-168, 481
sp|O60218|AK1BA_HUMAN,gi|119604226|gb|EAW83820.1|,91.90,247,20,0,70,316,2,248,4e-168, 478
sp|O60218|AK1BA_HUMAN,gi|402913643|ref|XP_003919287.1|,93.72,239,15,0,78,316,7,245,4e-167, 475
sp|O60218|AK1BA_HUMAN,gi|149411658|ref|XP_001512253.1|,73.73,316,83,0,1,316,1,316,2e-166, 476
sp|O60218|AK1BA_HUMAN,gi|345307194|ref|XP_001512123.2|,73.03,304,82,0,13,316,1,304,2e-166, 476
sp|O60218|AK1BA_HUMAN,gi|402878230|ref|XP_003902801.1|,69.30,316,97,0,1,316,1,316,4e-166, 476
sp|O60218|AK1BA_HUMAN,gi|301784268|ref|XP_002927549.1|,72.78,316,86,0,1,316,1,316,3e-164, 471
sp|O60218|AK1BA_HUMAN,gi|327272169|ref|XP_003220858.1|,72.78,316,86,0,1,316,1,316,6e-164, 470
sp|O60218|AK1BA_HUMAN,gi|344298489|ref|XP_003420924.1|,72.06,315,88,0,2,316,152,466,3e-163, 474
sp|O60218|AK1BA_HUMAN,gi|363745122|ref|XP_003643198.1|,73.73,316,83,0,1,316,1,316,7e-163, 468
sp|O60218|AK1BA_HUMAN,gi|343790924|ref|NP_001230519.1|,73.10,316,85,0,1,316,1,316,2e-162, 467
sp|O60218|AK1BA_HUMAN,gi|326912357|ref|XP_003202519.1|,72.47,316,85,1,1,316,1,314,3e-162, 466
sp|O60218|AK1BA_HUMAN,gi|348564260|ref|XP_003467923.1|,72.15,316,88,0,1,316,1,316,5e-162, 465
sp|O60218|AK1BA_HUMAN,gi|326912359|ref|XP_003202520.1|,73.42,316,84,0,1,316,1,316,7e-162, 465
sp|O60218|AK1BA_HUMAN,gi|90075192|dbj|BAE87276.1|,71.20,316,91,0,1,316,1,316,3e-161, 463
sp|O60218|AK1BA_HUMAN,gi|348526492|ref|XP_003450753.1|,73.10,316,85,0,1,316,1,316,3e-161, 463
sp|O60218|AK1BA_HUMAN,gi|224096335|ref|XP_002192268.1|,72.78,316,86,0,1,316,1,316,4e-161, 463
sp|O60218|AK1BA_HUMAN,gi|45382879|ref|NP_989960.1|,69.87,312,94,0,5,316,6,317,5e-161, 463
sp|O60218|AK1BA_HUMAN,gi|126723364|ref|NP_001075756.1|,72.15,316,88,0,1,316,1,316,5e-161, 462
sp|O60218|AK1BA_HUMAN,gi|410952919|ref|XP_003983124.1|,72.15,316,88,0,1,316,1,316,7e-161, 462
sp|O60218|AK1BA_HUMAN,gi|149747509|ref|XP_001500782.1|,73.42,316,84,0,1,316,1,316,8e-161, 462
sp|O60218|AK1BA_HUMAN,gi|356991232|ref|NP_001239345.1|,70.89,316,92,0,1,316,1,316,9e-161, 462
sp|O60218|AK1BA_HUMAN,gi|388453765|ref|NP_001252790.1|,70.89,316,92,0,1,316,1,316,1e-160, 462
sp|O60218|AK1BA_HUMAN,gi|149065231|gb|EDM15307.1|,75.00,316,51,1,1,316,1,288,1e-160, 461
sp|O60218|AK1BA_HUMAN,gi|148681743|gb|EDL13690.1|,75.00,316,51,1,1,316,1,288,2e-160, 460
sp|O60218|AK1BA_HUMAN,gi|355731652|gb|AES10445.1|,72.76,312,85,0,1,312,1,312,2e-160, 461
sp|O60218|AK1BA_HUMAN,gi|402864883|ref|XP_003896671.1|,70.57,316,93,0,1,316,1,316,7e-160, 460
sp|O60218|AK1BA_HUMAN,gi|344257948|gb|EGW14052.1|,77.15,302,43,1,1,302,1,276,8e-160, 458
sp|O60218|AK1BA_HUMAN,gi|6978491|ref|NP_036630.1|,71.11,315,91,0,1,315,1,315,1e-159, 459
sp|O60218|AK1BA_HUMAN,gi|171848771|pdb|2PDM|A,70.57,316,93,0,1,316,1,316,1e-159, 459
sp|O60218|AK1BA_HUMAN,gi|171848777|pdb|2PDX|A,70.57,316,93,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|315113403|pdb|3LD5|A,70.57,316,93,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|334348459|ref|XP_001373815.2|,74.75,301,76,0,1,301,1,301,2e-159, 458
sp|O60218|AK1BA_HUMAN,gi|13435726|gb|AAH04725.1|,70.79,315,92,0,1,315,1,315,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|93278511|pdb|1Z3N|A,70.57,316,93,0,1,316,4,319,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|46015262|pdb|1PWL|A,70.57,316,93,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|60302887|ref|NP_001012537.1|,72.15,316,88,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|315113425|pdb|3LQG|A,70.57,316,93,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|171848767|pdb|2PDI|A,70.57,316,93,0,1,316,1,316,2e-159, 459
sp|O60218|AK1BA_HUMAN,gi|171848774|pdb|2PDQ|A,70.57,316,93,0,1,316,1,316,2e-159, 458
sp|O60218|AK1BA_HUMAN,gi|61372430|gb|AAX43842.1|,70.57,316,93,0,1,316,1,316,3e-159, 458
sp|O60218|AK1BA_HUMAN,gi|119604223|gb|EAW83817.1|,83.33,270,19,1,47,316,1,244,3e-159, 456
sp|O60218|AK1BA_HUMAN,gi|171848760|pdb|2PD5|A,70.25,316,94,0,1,316,1,316,3e-159, 458
sp|O60218|AK1BA_HUMAN,gi|148667618|gb|EDL00035.1|,70.48,315,93,0,1,315,1,315,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|332869562|ref|XP_001138232.2|,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|60827440|gb|AAX36799.1|,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|171848769|pdb|2PDK|A,70.25,316,94,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|315113428|pdb|3LZ5|A,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|332224508|ref|XP_003261409.1|,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|315113402|pdb|3LBO|A,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|4502049|ref|NP_001619.1|,70.57,316,93,0,1,316,1,316,4e-159, 458
sp|O60218|AK1BA_HUMAN,gi|397484671|ref|XP_003813496.1|,70.57,316,93,0,1,316,1,316,5e-159, 458
sp|O60218|AK1BA_HUMAN,gi|160707894|ref|NP_033788.3|,70.48,315,93,0,1,315,1,315,6e-159, 457
sp|O60218|AK1BA_HUMAN,gi|171848762|pdb|2PDB|A,70.57,316,93,0,1,316,1,316,7e-159, 457
sp|O60218|AK1BA_HUMAN,gi|358439789|pdb|3RX2|A,70.57,316,93,0,1,316,21,336,7e-159, 458
sp|O60218|AK1BA_HUMAN,gi|351705161|gb|EHB08080.1|,70.57,316,93,0,1,316,1,316,7e-159, 457
sp|O60218|AK1BA_HUMAN,gi|78101347|pdb|2AGT|A,70.57,316,93,0,1,316,4,319,8e-159, 457
sp|O60218|AK1BA_HUMAN,gi|171848764|pdb|2PDF|A,70.57,316,93,0,1,316,1,316,8e-159, 457
sp|O60218|AK1BA_HUMAN,gi|49457402|emb|CAG47000.1|,70.57,316,93,0,1,316,1,316,8e-159, 457
sp|O60218|AK1BA_HUMAN,gi|148666041|gb|EDK98457.1|,70.48,315,93,0,1,315,1,315,9e-159, 457
sp|O60218|AK1BA_HUMAN,gi|61365767|gb|AAX42760.1|,70.57,316,93,0,1,316,1,316,1e-158, 457
sp|O60218|AK1BA_HUMAN,gi|786001|dbj|BAA06980.1|,70.16,315,94,0,1,315,1,315,2e-158, 456
sp|O60218|AK1BA_HUMAN,gi|343781118|pdb|3ONB|A,70.48,315,93,0,2,316,1,315,2e-158, 456
sp|O60218|AK1BA_HUMAN,gi|54696578|gb|AAV38661.1|,70.25,316,94,0,1,316,1,316,3e-158, 456
sp|O60218|AK1BA_HUMAN,gi|3046247|gb|AAC13358.1|,70.16,315,94,0,1,315,1,315,3e-158, 456
sp|O60218|AK1BA_HUMAN,gi|13096112|pdb|1EF3|A,70.48,315,93,0,2,316,1,315,3e-158, 456
sp|O60218|AK1BA_HUMAN,gi|297681558|ref|XP_002818523.1|,69.94,316,95,0,1,316,1,316,4e-158, 456
sp|O60218|AK1BA_HUMAN,gi|47496649|emb|CAG29347.1|,69.94,316,95,0,1,316,1,316,4e-158, 455
sp|O60218|AK1BA_HUMAN,gi|148700380|gb|EDL32327.1|,70.16,315,94,0,1,315,1,315,5e-158, 455
sp|O60218|AK1BA_HUMAN,gi|48374071|ref|NP_001001539.1|,71.20,316,91,0,1,316,1,316,5e-158, 455
sp|O60218|AK1BA_HUMAN,gi|317455551|pdb|3Q67|A,70.25,316,94,0,1,316,1,316,6e-158, 455
sp|O60218|AK1BA_HUMAN,gi|225708298|gb|ACO09995.1|,68.04,316,101,0,1,316,1,316,7e-158, 455
sp|O60218|AK1BA_HUMAN,gi|218766520|pdb|2R24|A,70.70,314,92,0,2,315,2,315,9e-158, 454
sp|O60218|AK1BA_HUMAN,gi|13529257|gb|AAH05387.1|,70.25,316,94,0,1,316,1,316,1e-157, 454
sp|O60218|AK1BA_HUMAN,gi|113594|sp|P16116.1|ALDR_BOVIN,72.12,312,87,0,5,316,4,315,2e-157, 454
sp|O60218|AK1BA_HUMAN,gi|157834536|pdb|2ACU|A,70.16,315,94,0,2,316,1,315,2e-157, 454
sp|O60218|AK1BA_HUMAN,gi|62738430|pdb|1XGD|A,70.16,315,94,0,2,316,1,315,4e-157, 452
sp|O60218|AK1BA_HUMAN,gi|265404|gb|AAB25333.1|,73.20,306,82,0,11,316,2,307,7e-157, 452
sp|O60218|AK1BA_HUMAN,gi|157829785|pdb|1ABN|A,70.16,315,94,0,2,316,1,315,9e-157, 452
sp|O60218|AK1BA_HUMAN,gi|354482082|ref|XP_003503229.1|,69.21,315,97,0,1,315,1,315,2e-156, 451
sp|O60218|AK1BA_HUMAN,gi|584742|sp|P80276.2|ALDR_PIG,71.52,316,90,0,1,316,1,316,3e-156, 451
sp|O60218|AK1BA_HUMAN,gi|395837466|ref|XP_003791655.1|,69.30,316,97,0,1,316,1,316,3e-156, 451
sp|O60218|AK1BA_HUMAN,gi|119390284|pdb|2IS7|A,69.84,315,95,0,2,316,1,315,5e-156, 450
sp|O60218|AK1BA_HUMAN,gi|296210582|ref|XP_002752015.1|,69.94,316,95,0,1,316,1,316,7e-156, 450
sp|O60218|AK1BA_HUMAN,gi|74217885|dbj|BAE41944.1|,70.32,310,92,0,1,310,1,310,9e-156, 449
sp|O60218|AK1BA_HUMAN,gi|119390261|pdb|2IPW|A,69.84,315,95,0,2,316,1,315,1e-155, 449
sp|O60218|AK1BA_HUMAN,gi|403256777|ref|XP_003921028.1|,69.62,316,96,0,1,316,1,316,1e-155, 449
sp|O60218|AK1BA_HUMAN,gi|164757|gb|AAA31157.1|,72.85,302,82,0,15,316,1,302,1e-155, 448
sp|O60218|AK1BA_HUMAN,gi|253722721|pdb|1AH0|A,71.43,315,90,0,2,316,2,316,2e-155, 449
sp|O60218|AK1BA_HUMAN,gi|209733154|gb|ACI67446.1|,70.57,316,93,0,1,316,1,316,3e-155, 448
sp|O60218|AK1BA_HUMAN,gi|50344750|ref|NP_001002048.1|,69.43,314,96,0,3,316,2,315,5e-155, 447
sp|O60218|AK1BA_HUMAN,gi|50764028|ref|XP_422928.1|,71.20,316,91,0,1,316,1,316,1e-154, 447
sp|O60218|AK1BA_HUMAN,gi|515110|pdb|1DLA|A,72.26,310,86,0,7,316,5,314,1e-154, 447
sp|O60218|AK1BA_HUMAN,gi|8569627|pdb|1EKO|A,72.26,310,86,0,7,316,6,315,1e-154, 447
sp|O60218|AK1BA_HUMAN,gi|50604191|gb|AAH78366.1|,71.52,316,90,0,1,316,12,327,2e-154, 447
sp|O60218|AK1BA_HUMAN,gi|56207273|emb|CAH68993.2|,69.11,314,97,0,3,316,2,315,2e-154, 446
sp|O60218|AK1BA_HUMAN,gi|56207864|emb|CAI20762.1|,71.52,316,90,0,1,316,29,344,3e-154, 447
sp|O60218|AK1BA_HUMAN,gi|63101286|gb|AAH95647.1|,71.52,316,90,0,1,316,31,346,3e-154, 447
sp|O60218|AK1BA_HUMAN,gi|148681747|gb|EDL13694.1|,65.68,338,93,1,1,315,1,338,2e-153, 444
sp|O60218|AK1BA_HUMAN,gi|308321278|gb|ADO27791.1|,69.30,316,97,0,1,316,1,316,1e-151, 439
sp|O60218|AK1BA_HUMAN,gi|317574748|ref|NP_001188051.1|,69.30,316,97,0,1,316,1,316,2e-151, 438
sp|O60218|AK1BA_HUMAN,gi|162652|gb|AAA30370.1|,72.64,296,81,0,21,316,1,296,1e-149, 433
sp|O60218|AK1BA_HUMAN,gi|58331962|ref|NP_001011130.1|,69.11,314,97,0,3,316,5,318,2e-149, 433
sp|O60218|AK1BA_HUMAN,gi|350535601|ref|NP_001232203.1|,66.99,312,103,0,5,316,15,326,4e-149, 433
sp|O60218|AK1BA_HUMAN,gi|116235416|ref|NP_001070715.1|,71.52,316,90,0,1,316,1,316,1e-148, 431
sp|O60218|AK1BA_HUMAN,gi|410918801|ref|XP_003972873.1|,69.62,316,96,0,1,316,1,316,2e-148, 431
sp|O60218|AK1BA_HUMAN,gi|225707398|gb|ACO09545.1|,68.04,316,101,0,1,316,1,316,8e-148, 429
sp|O60218|AK1BA_HUMAN,gi|147905319|ref|NP_001083398.1|,68.47,314,99,0,3,316,5,318,4e-147, 427
sp|O60218|AK1BA_HUMAN,gi|281351300|gb|EFB26884.1|,73.14,283,76,0,20,302,1,283,3e-146, 424
sp|O60218|AK1BA_HUMAN,gi|395837589|ref|XP_003791713.1|,73.48,279,35,1,1,279,1,240,6e-143, 414
sp|O60218|AK1BA_HUMAN,gi|209737204|gb|ACI69471.1|,67.31,312,102,0,5,316,7,318,7e-142, 414
sp|O60218|AK1BA_HUMAN,gi|348526494|ref|XP_003450754.1|,67.72,316,102,0,1,316,1,316,9e-142, 414
sp|O60218|AK1BA_HUMAN,gi|149065223|gb|EDM15299.1|,71.84,277,78,0,39,315,2,278,4e-140, 408
sp|O60218|AK1BA_HUMAN,gi|126340135|ref|XP_001366873.1|,62.95,305,104,1,12,316,3,298,6e-138, 403
sp|O60218|AK1BA_HUMAN,gi|403257462|ref|XP_003921337.1|,70.00,310,54,5,1,304,1,277,2e-137, 404
sp|O60218|AK1BA_HUMAN,gi|410918797|ref|XP_003972871.1|,58.86,316,130,0,1,316,1,316,3e-133, 392
sp|O60218|AK1BA_HUMAN,gi|11558038|emb|CAC17786.1|,60.50,319,123,1,1,316,1,319,3e-132, 390
sp|O60218|AK1BA_HUMAN,gi|327272241|ref|XP_003220894.1|,63.96,308,108,1,9,316,61,365,1e-131, 390
sp|O60218|AK1BA_HUMAN,gi|47222089|emb|CAG12115.1|,57.59,316,134,0,1,316,1,316,3e-131, 387
sp|O60218|AK1BA_HUMAN,gi|239938601|sp|P82125.2|AKCL2_PIG,60.00,305,116,1,12,316,3,301,3e-129, 382
sp|O60218|AK1BA_HUMAN,gi|301622080|ref|XP_002940367.1|,62.89,318,110,3,3,316,5,318,2e-128, 380
sp|O60218|AK1BA_HUMAN,gi|195435013|ref|XP_002065496.1|,59.74,313,123,2,5,316,8,318,1e-126, 375
sp|O60218|AK1BA_HUMAN,gi|224096341|ref|XP_002197258.1|,60.26,312,124,0,1,312,1,312,2e-126, 375
sp|O60218|AK1BA_HUMAN,gi|350589668|ref|XP_003482894.1|,59.48,306,116,2,12,315,3,302,5e-126, 375
sp|O60218|AK1BA_HUMAN,gi|113205716|ref|NP_001038033.1|,61.54,286,104,1,12,297,3,282,2e-125, 371
sp|O60218|AK1BA_HUMAN,gi|240849267|ref|NP_001155638.1|,56.96,316,131,2,4,316,7,320,6e-125, 371
sp|O60218|AK1BA_HUMAN,gi|193601268|ref|XP_001944024.1|,56.33,316,133,2,4,316,7,320,7e-125, 371
sp|O60218|AK1BA_HUMAN,gi|195427407|ref|XP_002061768.1|,61.78,314,115,3,5,316,8,318,9e-125, 370
sp|O60218|AK1BA_HUMAN,gi|62089178|dbj|BAD93033.1|,74.38,242,62,0,7,248,4,245,3e-122, 362
sp|O60218|AK1BA_HUMAN,gi|348553921|ref|XP_003462774.1|,59.80,306,117,1,11,316,2,301,2e-121, 362
sp|O60218|AK1BA_HUMAN,gi|289743279|gb|ADD20387.1|,57.19,313,131,2,5,316,7,317,2e-121, 362
sp|O60218|AK1BA_HUMAN,gi|90076676|dbj|BAE88018.1|,97.67,172,4,0,145,316,1,172,5e-120, 353
sp|O60218|AK1BA_HUMAN,gi|345793511|ref|XP_851036.2|,58.88,304,117,2,12,313,3,300,5e-120, 358
sp|O60218|AK1BA_HUMAN,gi|409690336|gb|AFV36370.1|,58.97,312,125,2,5,316,27,335,9e-120, 358
sp|O60218|AK1BA_HUMAN,gi|66525576|ref|XP_624353.1|,57.05,305,129,1,12,316,16,318,2e-119, 357
sp|O60218|AK1BA_HUMAN,gi|383866251|ref|XP_003708584.1|,57.05,305,129,1,12,316,15,317,3e-119, 357
sp|O60218|AK1BA_HUMAN,gi|157104552|ref|XP_001648462.1|,55.45,312,137,1,5,316,8,317,3e-119, 357
sp|O60218|AK1BA_HUMAN,gi|354464967|ref|XP_003494952.1|,58.55,304,120,1,13,316,4,301,3e-119, 356
sp|O60218|AK1BA_HUMAN,gi|47222090|emb|CAG12116.1|,70.17,238,68,1,82,316,3,240,4e-119, 353
sp|O60218|AK1BA_HUMAN,gi|91076408|ref|XP_969456.1|,54.31,313,140,2,5,316,7,317,5e-119, 356
sp|O60218|AK1BA_HUMAN,gi|194869212|ref|XP_001972410.1|,60.06,313,122,2,5,316,63,373,6e-119, 358
sp|O60218|AK1BA_HUMAN,gi|302565558|ref|NP_001181164.1|,54.77,325,122,2,11,316,2,320,1e-118, 355
sp|O60218|AK1BA_HUMAN,gi|402879511|ref|XP_003903379.1|,54.77,325,122,2,11,316,2,320,2e-118, 355
sp|O60218|AK1BA_HUMAN,gi|91076412|ref|XP_969601.1|,55.27,313,137,2,5,316,8,318,2e-118, 355
sp|O60218|AK1BA_HUMAN,gi|157104550|ref|XP_001648461.1|,55.63,311,136,1,5,315,8,316,3e-118, 354
sp|O60218|AK1BA_HUMAN,gi|380024533|ref|XP_003696049.1|,53.97,315,143,1,2,316,6,318,3e-118, 354
sp|O60218|AK1BA_HUMAN,gi|297289866|ref|XP_002803611.1|,95.93,172,7,0,145,316,1,172,5e-118, 348
sp|O60218|AK1BA_HUMAN,gi|118777462|ref|XP_308086.3|,53.85,312,142,1,4,315,7,316,6e-118, 353
sp|O60218|AK1BA_HUMAN,gi|75076888|sp|Q4R802.1|AKCL2_MACFA,54.46,325,123,2,11,316,2,320,8e-118, 353
sp|O60218|AK1BA_HUMAN,gi|198466123|ref|XP_001353908.2|,59.11,313,125,2,5,316,8,318,2e-117, 352
sp|O60218|AK1BA_HUMAN,gi|307181859|gb|EFN69299.1|,55.45,312,137,1,5,316,8,317,3e-117, 351
